gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
955858479	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200198289	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Lake McKellar	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.865494	168.142367							2008-01-31T00:00:00Z	31	1	2008	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200198289				CC0_1_0		obsr275603			2019-11-14T00:48:00.120Z		COORDINATE_ROUNDED
955858461	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192673	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Steele Creek	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.864167	168.218531							2005-12-17T00:00:00Z	17	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192673				CC0_1_0		obsr275603			2019-11-14T00:47:37.065Z		COORDINATE_ROUNDED
955857811	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200198287	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Track	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.907219	168.16997							2008-01-30T00:00:00Z	30	1	2008	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200198287				CC0_1_0		obsr275603			2019-11-14T00:41:58.952Z		COORDINATE_ROUNDED
955857797	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192672	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Shelter Rock Hut	Otago		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.558589	168.509423							2005-12-17T00:00:00Z	17	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192672				CC0_1_0		obsr275603			2019-11-14T00:53:56.246Z		COORDINATE_ROUNDED
955857738	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192671	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Rees Saddle	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.546936	168.559843							2005-12-17T00:00:00Z	17	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192671				CC0_1_0		obsr275603			2019-11-14T01:04:48.974Z		COORDINATE_ROUNDED
955857711	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192674	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Routeburn Flats Hut	Otago		6	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.727725	168.214575							2005-12-27T00:00:00Z	27	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192674				CC0_1_0		obsr275603			2019-11-14T00:47:09.643Z		COORDINATE_ROUNDED
955857705	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200198251	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Track	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.907219	168.16997							2007-11-22T00:00:00Z	22	11	2007	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200198251				CC0_1_0		obsr275603			2019-11-14T00:41:44.094Z		COORDINATE_ROUNDED
955857702	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192680	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	McKellar Hut	Otago		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.871942	168.145633							2006-11-09T00:00:00Z	9	11	2006	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192680				CC0_1_0		obsr275603			2019-11-14T00:41:49.852Z		COORDINATE_ROUNDED
955857601	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192676	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Hut	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.981186	168.262341							2006-03-28T00:00:00Z	28	3	2006	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192676				CC0_1_0		obsr275603			2019-11-14T00:47:20.323Z		COORDINATE_ROUNDED
955857506	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192677	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Hut	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.981186	168.262341							2006-04-16T00:00:00Z	16	4	2006	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192677				CC0_1_0		obsr275603			2019-11-14T01:05:03.373Z		COORDINATE_ROUNDED
955856187	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200195959	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Valley	West Coast			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.245189	168.56206							2007-07-18T00:00:00Z	18	7	2007	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200195959				CC0_1_0		obsr275603			2019-11-14T00:53:00.512Z		COORDINATE_ROUNDED
955855829	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200195333	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Valley	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.981092	168.255929							2006-11-14T00:00:00Z	14	11	2006	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200195333				CC0_1_0		obsr275603			2019-11-14T00:41:40.732Z		COORDINATE_ROUNDED
955854569	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200195355	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Mc Kellar Saddle	Otago			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.851916	168.162506							2007-07-12T00:00:00Z	12	7	2007	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200195355				CC0_1_0		obsr275603			2019-11-14T00:41:29.712Z		COORDINATE_ROUNDED
955854434	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200195958	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Valley	West Coast			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.245189	168.56206							2007-07-17T00:00:00Z	17	7	2007	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200195958				CC0_1_0		obsr275603			2019-11-14T00:55:24.146Z		COORDINATE_ROUNDED
955852423	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193121	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Cascade Saddle Track	Southland		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.39313	168.508676							2005-11-09T00:00:00Z	9	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193121				CC0_1_0		obsr275603			2019-11-14T00:53:09.689Z		COORDINATE_ROUNDED
955852193	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193127	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Valley	West Coast		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.245189	168.56206							2005-12-19T00:00:00Z	19	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193127				CC0_1_0		obsr275603			2019-11-14T00:47:46.559Z		COORDINATE_ROUNDED
955851834	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192669	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Shelter Rock Hut	Otago		5	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.558589	168.509423							2005-12-09T00:00:00Z	9	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192669				CC0_1_0		obsr275603			2019-11-14T00:54:57.356Z		COORDINATE_ROUNDED
955851553	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193122	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Whitbourn	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.475433	168.526464							2005-11-14T00:00:00Z	14	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193122				CC0_1_0		obsr275603			2019-11-14T00:41:45.256Z		COORDINATE_ROUNDED
955851522	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193123	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Hut	Southland		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.420197	168.486099							2005-11-15T00:00:00Z	15	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193123				CC0_1_0		obsr275603			2019-11-14T00:41:40.278Z		COORDINATE_ROUNDED
955851502	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192670	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Steele Creek	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.864167	168.218531							2005-12-16T00:00:00Z	16	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192670				CC0_1_0		obsr275603			2019-11-14T00:55:07.537Z		COORDINATE_ROUNDED
955851284	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192664	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Mc Kellar Saddle	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.851916	168.162506							2005-11-06T00:00:00Z	6	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192664				CC0_1_0		obsr275603			2019-11-14T00:53:10.664Z		COORDINATE_ROUNDED
955851240	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193126	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Valley	West Coast		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.245189	168.56206							2005-12-06T00:00:00Z	6	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193126				CC0_1_0		obsr275603			2019-11-14T00:47:25.597Z		COORDINATE_ROUNDED
955851235	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192668	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Upper Snowy	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.545335	168.539422							2005-12-02T00:00:00Z	2	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192668				CC0_1_0		obsr275603			2019-11-14T00:47:20.943Z		COORDINATE_ROUNDED
955851229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192666	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Track	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.519686	168.528769							2005-11-26T00:00:00Z	26	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192666				CC0_1_0		obsr275603			2019-11-14T00:47:07.934Z		COORDINATE_ROUNDED
955850870	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192667	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Cascade Saddle	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.567058	168.612156							2005-11-29T00:00:00Z	29	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192667				CC0_1_0		obsr275603			2019-11-14T00:48:23.868Z		COORDINATE_ROUNDED
955850855	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193120	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Cascade Saddle Track	Southland		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.39313	168.508676							2005-11-06T00:00:00Z	6	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193120				CC0_1_0		obsr275603			2019-11-14T01:05:03.369Z		COORDINATE_ROUNDED
955850846	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192665	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Hut	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.981186	168.262341							2005-11-11T00:00:00Z	11	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192665				CC0_1_0		obsr275603			2019-11-14T00:47:24.807Z		COORDINATE_ROUNDED
955850802	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200192663	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone Track	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.907219	168.16997							2006-04-25T00:00:00Z	25	4	2006	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200192663				CC0_1_0		obsr275603			2019-11-14T00:41:38.293Z		COORDINATE_ROUNDED
955850544	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193124	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Hut	Southland		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.420197	168.486099							2005-11-16T00:00:00Z	16	11	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193124				CC0_1_0		obsr275603			2019-11-14T00:48:30.838Z		COORDINATE_ROUNDED
955850289	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200193125	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Dart Hut	Southland		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.420197	168.486099							2005-12-02T00:00:00Z	2	12	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200193125				CC0_1_0		obsr275603			2019-11-14T00:41:31.944Z		COORDINATE_ROUNDED
955791032	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086465	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Just above line 6 Mid caples	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.87366	168.251982							2005-01-01T00:00:00Z	1	1	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086465				CC0_1_0		obsr275603			2019-11-14T00:47:32.473Z		COORDINATE_ROUNDED
955789157	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200080077	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Rockburn Hut	Southland		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	-45.569778	168.235715							2004-04-21T00:00:00Z	21	4	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200080077				CC0_1_0		obsr275603			2019-11-14T00:41:27.900Z		COORDINATE_ROUNDED
955787724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086442	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Routeburn Track	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.730366	168.209228							2004-11-03T00:00:00Z	3	11	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086442				CC0_1_0		obsr275603			2019-11-14T00:41:38.366Z		COORDINATE_ROUNDED
955784993	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200080727	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Borer Flat Dart	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.636256	168.328627							2004-08-17T00:00:00Z	17	8	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200080727				CC0_1_0		obsr275603			2019-11-14T00:53:46.142Z		COORDINATE_ROUNDED
955779508	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086282	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Greenstone	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.907445	168.160311							2004-12-03T00:00:00Z	3	12	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086282				CC0_1_0		obsr275603			2019-11-14T00:47:32.561Z		COORDINATE_ROUNDED
955779360	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086281	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Rees Saddle	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.546936	168.559843							2004-04-11T00:00:00Z	11	4	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086281				CC0_1_0		obsr275603			2019-11-14T00:54:19.910Z		COORDINATE_ROUNDED
955779307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086280	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Cattle Flat	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.522065	168.474417							2004-10-30T00:00:00Z	30	10	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086280				CC0_1_0		obsr275603			2019-11-14T00:47:51.113Z		COORDINATE_ROUNDED
955779255	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086279	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Upper Caples	Otago			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.829456	168.185902							2004-10-21T00:00:00Z	21	10	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086279				CC0_1_0		obsr275603			2019-11-14T00:54:56.359Z		COORDINATE_ROUNDED
955777751	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200088294	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Routeburn Falls Hut	Southland		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.718958	168.173496							2005-02-12T00:00:00Z	12	2	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200088294				CC0_1_0		obsr275603			2019-11-14T00:47:20.913Z		COORDINATE_ROUNDED
955777674	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200088293	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Routeburn Falls Hut	Southland		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.718958	168.173496							2005-03-09T00:00:00Z	9	3	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200088293				CC0_1_0		obsr275603			2019-11-14T00:48:04.389Z		COORDINATE_ROUNDED
955777607	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200088292	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Lower Dart	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.623615	168.331547							2004-12-17T00:00:00Z	17	12	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200088292				CC0_1_0		obsr275603			2019-11-14T00:41:33.120Z		COORDINATE_ROUNDED
955777366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200088290	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Lake Harris Routeburn	Southland		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.725516	168.175105							2004-12-02T00:00:00Z	2	12	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200088290				CC0_1_0		obsr275603			2019-11-14T00:53:37.195Z		COORDINATE_ROUNDED
955777288	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200088289	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Lower Dart	Otago		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.623615	168.331547							2004-11-25T00:00:00Z	25	11	2004	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200088289				CC0_1_0		obsr275603			2019-11-14T00:55:20.486Z		COORDINATE_ROUNDED
955775696	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086290	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Rees Saddle	Otago		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.546936	168.559843							2005-10-25T00:00:00Z	25	10	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086290				CC0_1_0		obsr275603			2019-11-14T00:47:59.631Z		COORDINATE_ROUNDED
955775620	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086289	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Harris Saddle	Otago		18	e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.726083	168.214637							2005-10-25T00:00:00Z	25	10	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086289				CC0_1_0		obsr275603			2019-11-14T00:41:46.434Z		COORDINATE_ROUNDED
955775367	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS200086287	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Nestor	Nestor notabilis		SPECIES	Nestor notabilis Gould, 1856	Nestor notabilis		NZ	Harris Basin	Otago			e2e717bf-551a-4917-bdc9-4fa0f342c530	-44.84155	168.216581							2005-02-19T00:00:00Z	19	2	2005	2479593	2479593	HUMAN_OBSERVATION	CLO	EBIRD	OBS200086287				CC0_1_0		obsr275603			2019-11-14T00:48:29.971Z		COORDINATE_ROUNDED
